"","id_play","Week","game_id","pos_team","def_pos_team","pos_team_score","def_pos_team_score","kicker_player_name","yds_fg","pts_scored","fgm","fga","fg_make_prob","fg_inds","FG_before","play_text","EPA","wpa","half","period","clock.minutes","clock.seconds","down","distance","yards_to_goal","fg_made","play_type"
"67","401405107101904701",6,401405107,"Wisconsin","Northwestern",0,0,"Nate Van Zelst",35,0,0,1,0.755512505868963,1,0.78058967772503,"Nate Van Zelst 35 yd FG MISSED",-2.52819865827428,-0.0812679,"1",1,9,52,4,9,18,FALSE,"Field Goal Missed"
"68","401405107102999901",6,401405107,"Northwestern","Wisconsin",0,28,"Jack Olsen",21,0,0,1,0.935497140534419,1,0.935497140534419,"Jack Olsen 21 yd FG MISSED",-2.80649142160326,-0.0069472,"1",2,0,0,3,3,4,FALSE,"Field Goal Missed"
"69","401405108101989701",6,401405108,"Michigan","Indiana",10,7,"Jake Moody",44,3,1,1,0.601806172147826,1,0.631295323754583,"Jake Moody 44 yd FG GOOD",2.02058787391114,0.0955329,"1",1,1,2,4,8,27,TRUE,"Field Goal Good"
"70","401405108102879102",6,401405108,"Indiana","Michigan",10,10,"Charles Campbell",41,3,1,1,0.654842744631629,1,0.678621909400942,"Charles Campbell 41 yd FG GOOD",1.71675476309435,0.0492835,"1",2,12,8,4,23,24,TRUE,"Field Goal Good"
"71","401405108102934501",6,401405108,"Michigan","Indiana",10,10,"Jake Moody",26,0,0,1,0.886124175272648,1,0.894017205481483,"Jake Moody 26 yd FG BLOCKED blocked by James Head Jr.",-3.34716281930697,-0.0921538,"1",2,6,54,4,8,9,FALSE,"Blocked Field Goal"
"72","401405108102968201",6,401405108,"Indiana","Michigan",10,10,"Charles Campbell",24,0,0,1,0.908714578920598,1,0.913049735259033,"Charles Campbell 24 yd FG BLOCKED blocked by Mike Morris",-3.27768020367597,-0.1130854,"1",2,3,17,4,6,7,FALSE,"Blocked Field Goal"
"73","401405109101954901",6,401405109,"Purdue","Maryland",3,7,"Mitchell Fineran",39,3,1,1,0.689308840183122,1,0.714865410467099,"Mitchell Fineran 39 yd FG GOOD",1.55558402204861,0.0285844,"1",1,4,50,4,19,22,TRUE,"Field Goal Good"
"74","401405109102897701",6,401405109,"Maryland","Purdue",10,10,"Chad Ryland",46,3,1,1,0.564850075597405,1,0.589851539474653,"Chad Ryland 46 yd FG GOOD",2.2983792845402,0.0808654,"1",2,10,22,4,10,29,TRUE,"Field Goal Good"
"75","401405109104865901",6,401405109,"Maryland","Purdue",17,17,"Chad Ryland",52,0,0,1,0.441981426192982,1,0.474331648843488,"Chad Ryland 52 yd FG MISSED",-1.82572097572391,-0.044612,"2",4,13,40,4,4,35,FALSE,"Field Goal Missed"
"76","401405111101977001",6,401405111,"Rutgers","Nebraska",10,0,"Jude McAtamney",25,3,1,1,0.897879661726428,1,0.909986018478688,"Jude McAtamney 25 yd FG GOOD",0.298650734210486,0.0284888,"1",1,2,29,4,7,8,TRUE,"Field Goal Good"
"77","401405111102936901",6,401405111,"Rutgers","Nebraska",13,0,"Jude McAtamney",40,3,1,1,0.672158198655559,1,0.691399673900673,"Jude McAtamney 40 yd FG GOOD",1.3222611301723,0.0446375,"1",2,6,30,4,9,23,TRUE,"Field Goal Good"
"78","401405111102999901",6,401405111,"Rutgers","Nebraska",13,0,"Jude McAtamney",58,0,0,1,0.31756667284022,1,0.31756667284022,"Jude McAtamney 58 yd FG MISSED",-0.95270001852066,-0.0238121,"1",2,0,0,4,18,41,FALSE,"Field Goal Missed"
"79","401411131101887101",6,401411131,"Clemson","Boston College",3,0,"B.T. Potter",35,3,1,1,0.755512505868963,1,0.781021000051875,"B.T. Potter 35 yd FG GOOD",0.987940096680618,0.0136723,"1",1,11,28,4,6,18,TRUE,"Field Goal Good"
"80","401411131101954401",6,401411131,"Boston College","Clemson",0,3,"Connor Lytton",35,0,0,1,0.755512505868963,1,0.778429379112071,"Connor Lytton 35 yd FG MISSED",-2.79836933043749,-0.0852793,"1",1,4,55,4,4,18,FALSE,"Field Goal Missed"
"81","401411131102854301",6,401411131,"Boston College","Clemson",3,3,"Connor Lytton",31,3,1,1,0.817196105671127,1,0.834111451333273,"Connor Lytton 31 yd FG GOOD",0.760448904019682,0.0336911,"1",2,14,56,4,8,14,TRUE,"Field Goal Good"
"82","401411131103967701",6,401411131,"Boston College","Clemson",3,17,"Connor Lytton",40,0,0,1,0.672158198655559,1,0.695930658463959,"Connor Lytton 40 yd FG BLOCKED blocked by Etinosa Reuben",-3.46441721494612,-0.0297042,"2",3,3,22,4,10,23,FALSE,"Blocked Field Goal"
"83","401411131104906801",6,401411131,"Clemson","Boston College",24,3,"B.T. Potter",42,0,0,1,0.63737112952654,1,0.665226631882046,"B.T. Potter 42 yd FG MISSED",-1.73041866892104,0.0002976,"2",4,9,31,4,12,25,FALSE,"Field Goal Missed"
"84","401411132101966801",6,401411132,"Georgia Tech","Duke",3,0,"Gavin Stewart",22,3,1,1,0.927502916506649,1,0.93626242349623,"Gavin Stewart 22 yd FG GOOD",0.222738970976371,0.0019584,"1",1,3,31,4,4,5,TRUE,"Field Goal Good"
"85","401411132102979601",6,401411132,"Duke","Georgia Tech",3,10,"Charlie Ham",45,3,1,1,0.58355174014756,1,0.591618361799162,"Charlie Ham 45 yd FG GOOD",1.85366543951266,0.0376377,"1",2,2,3,4,7,28,TRUE,"Field Goal Good"
"86","401411132103986801",6,401411132,"Duke","Georgia Tech",6,17,"Charlie Ham",28,3,1,1,0.860213325209804,1,0.87304713936959,"Charlie Ham 28 yd FG GOOD",0.634258929529946,-0.0021545,"2",3,1,31,4,8,11,TRUE,"Field Goal Good"
"87","401411132104895701",6,401411132,"Georgia Tech","Duke",20,6,"Gavin Stewart",23,3,1,1,0.91858831898569,1,0.926946692749039,"Gavin Stewart 23 yd FG GOOD",0.222558544767179,0.0087917,"2",4,10,42,4,6,6,TRUE,"Field Goal Good"
"88","401411132105222224",6,401411132,"Georgia Tech","Duke",23,20,"Gavin Stewart",37,3,1,1,NA,1,NA,"Gavin Stewart 37 yd FG GOOD",NA,NA,"2",5,0,0,4,5,20,TRUE,"Field Goal Good"
"89","401411132105232285",6,401411132,"Duke","Georgia Tech",20,23,"Charlie Ham",52,0,0,1,NA,1,NA,"Charlie Ham 52 yd FG MISSED",NA,NA,"2",5,0,0,4,19,35,FALSE,"Field Goal Missed"
"90","401411133101939101",6,401411133,"Miami","North Carolina",0,7,"Andres Borregales",53,0,0,1,0.420541571384803,1,0.454992564861904,"Andres Borregales 53 yd FG MISSED",-1.87777685238114,-0.0247022,"1",1,6,8,4,10,36,FALSE,"Field Goal Missed"
"91","401411133102999901",6,401411133,"Miami","North Carolina",17,21,"Andres Borregales",38,3,1,1,0.706259503651492,1,0.706259503651492,"Andres Borregales 38 yd FG GOOD",0.881221489045523,0.0238889,"1",2,0,0,1,10,21,TRUE,"Field Goal Good"
"92","401411133103924101",6,401411133,"North Carolina","Miami",24,17,"Noah Burnette",38,3,1,1,0.706259503651492,1,0.735003000860264,"Noah Burnette 38 yd FG GOOD",1.22318850032934,0.0457907,"2",3,7,58,4,17,21,TRUE,"Field Goal Good"
"93","401411133104958901",6,401411133,"North Carolina","Miami",27,17,"Noah Burnette",19,3,1,1,0.949000388466587,1,0.9520958465426,"Noah Burnette 19 yd FG GOOD",0.147434213424269,0.0036427,"2",4,4,10,4,2,2,TRUE,"Field Goal Good"
"94","401411134101969301",6,401411134,"NC State","Florida State",3,0,"Christopher Dunn",38,3,1,1,0.706259503651492,1,0.732102093611613,"Christopher Dunn 38 yd FG GOOD",1.33342424242767,0.0505434,"1",1,3,6,4,6,21,TRUE,"Field Goal Good"
"95","401411134102999901",6,401411134,"Florida State","NC State",17,3,"Ryan Fitzgerald",47,3,1,1,0.545617805175857,1,0.545617805175857,"Ryan Fitzgerald 47 yd FG GOOD",1.36314658447243,0.0138687,"1",2,0,0,2,3,30,TRUE,"Field Goal Good"
"96","401411134103994201",6,401411134,"NC State","Florida State",13,17,"Christopher Dunn",40,3,1,1,0.672158198655559,1,0.696739609277901,"Christopher Dunn 40 yd FG GOOD",1.68529858110744,0.0473524,"2",3,0,57,4,7,23,TRUE,"Field Goal Good"
"97","401411134104879201",6,401411134,"NC State","Florida State",16,17,"Christopher Dunn",53,3,1,1,0.420541571384803,1,0.450343917660285,"Christopher Dunn 53 yd FG GOOD",3.41648419726714,0.1375033,"2",4,12,7,4,33,36,TRUE,"Field Goal Good"
"98","401411134104936601",6,401411134,"NC State","Florida State",19,17,"Christopher Dunn",27,3,1,1,0.873530423694007,1,0.881813074975416,"Christopher Dunn 27 yd FG GOOD",0.462299658097368,-0.0023225,"2",4,6,33,4,6,10,TRUE,"Field Goal Good"
"99","401411135102884001",6,401411135,"Virginia Tech","Pittsburgh",9,7,"William Ross",18,3,1,1,0.954673259253857,1,0.959549063774827,"William Ross 18 yd FG GOOD",0.134912324825355,-0.0128745,"1",2,11,59,4,1,1,TRUE,"Field Goal Good"
"100","401411135102958801",6,401411135,"Pittsburgh","Virginia Tech",17,16,"Ben Sauls",47,3,1,1,0.545617805175857,1,0.562162801649065,"Ben Sauls 47 yd FG GOOD",2.12811963688994,0.077231,"1",2,4,11,4,7,30,TRUE,"Field Goal Good"
"101","401411135104919101",6,401411135,"Virginia Tech","Pittsburgh",29,38,"William Ross",36,0,0,1,0.739389182808909,1,0.754613681187787,"William Ross 36 yd FG MISSED",-2.97967840349064,-0.041793,"2",4,8,8,4,10,19,FALSE,"Field Goal Missed"
"102","401411136101905401",6,401411136,"Virginia","Louisville",3,0,"Will Bettridge",47,3,1,1,0.545617805175857,1,0.581309386996119,"Will Bettridge 47 yd FG GOOD",2.33784685649374,0.081711,"1",1,9,45,4,13,30,TRUE,"Field Goal Good"
"103","401411136102898001",6,401411136,"Louisville","Virginia",3,10,"James Turner",23,3,1,1,0.91858831898569,1,0.925466606109664,"James Turner 23 yd FG GOOD",0.316621890527182,-0.0031448,"1",2,10,19,4,6,6,TRUE,"Field Goal Good"
"104","401411136102999901",6,401411136,"Louisville","Virginia",13,10,"James Turner",20,3,1,1,0.942636279565224,1,0.942636279565224,"James Turner 20 yd FG GOOD",0.172091161304329,0.0430345,"1",2,0,0,4,2,3,TRUE,"Field Goal Good"
"105","401413207104878201",6,401413207,"Samford","Wofford",28,7,"Zach Williams",26,0,0,1,0.886124175272648,1,0.898898253744331,"Zach Williams 26 yd FG MISSED",-2.30517158980669,-0.0003636,"2",4,12,17,4,1,9,FALSE,"Field Goal Missed"
